time,ax,ay,az,atotal
5.722,0.23,0.90,-0.50,1.06
5.732,0.25,1.12,0.93,1.47
5.742,-0.13,0.06,-0.27,0.30
5.752,0.08,0.40,0.52,0.66
5.762,0.12,0.23,0.16,0.31
5.772,0.60,0.33,-1.55,1.69
5.782,0.23,0.63,0.69,0.96
5.792,0.17,0.38,1.67,1.72
5.802,0.01,0.02,-0.16,0.16
5.812,-0.12,0.62,-1.11,1.28
5.822,0.14,0.64,-0.02,0.66
5.832,-0.23,0.61,0.44,0.79
5.842,-0.48,0.01,0.34,0.59
5.852,-0.45,0.05,-0.71,0.84
5.862,0.04,0.84,0.10,0.85
5.872,0.08,0.63,0.37,0.74
5.882,-0.35,0.05,-0.50,0.61
5.892,-0.18,0.21,0.15,0.32
5.902,0.19,0.57,0.52,0.80
5.912,0.09,0.35,-0.59,0.69
5.922,0.09,0.79,0.62,1.01
5.932,0.01,0.28,0.75,0.80
5.942,-0.31,0.02,-1.15,1.19
5.952,0.12,0.83,-0.00,0.84
5.962,-0.04,0.66,0.60,0.90
5.972,-0.28,0.05,-0.00,0.29
5.982,0.09,0.01,-0.41,0.42
5.992,0.07,0.91,0.26,0.95
6.002,-0.02,0.40,0.62,0.74
6.012,-0.20,0.13,-0.41,0.48
6.022,-0.07,0.54,-0.35,0.65
6.032,0.26,0.78,-0.11,0.83
6.042,0.03,0.43,0.64,0.77
6.052,0.13,-0.09,0.44,0.47
6.062,-0.13,0.37,-1.06,1.13
6.072,0.47,0.94,0.61,1.22
6.082,-0.08,0.55,0.96,1.11
6.092,-0.02,-0.39,-0.70,0.81
6.102,-0.18,0.59,-0.67,0.91
6.112,0.25,1.18,0.54,1.32
6.122,0.15,0.70,0.59,0.93
6.132,-0.14,-0.32,-0.83,0.90
6.142,-0.06,0.63,-0.08,0.64
6.151,0.41,0.65,1.08,1.33
6.162,-0.23,-0.22,-1.19,1.23
6.171,-0.03,0.33,-0.08,0.34
6.181,0.05,0.58,0.72,0.93
6.191,-0.19,0.15,-0.39,0.46
6.201,0.14,0.48,-0.21,0.54
6.211,-0.12,0.91,1.02,1.37
6.221,-0.02,0.34,0.45,0.57
6.231,-0.27,-0.04,-1.10,1.14
6.241,0.04,0.63,-0.30,0.70
6.251,0.06,1.12,1.23,1.67
6.261,-0.34,-0.16,-0.58,0.69
6.271,-0.34,0.11,-0.99,1.05
6.281,0.12,0.88,1.01,1.35
6.291,-0.09,0.36,-0.05,0.38
6.301,-0.35,0.09,-0.80,0.88
6.311,0.06,0.96,1.40,1.69
6.321,-0.03,0.40,0.21,0.45
6.331,-0.02,0.26,-1.11,1.14
6.341,0.26,0.78,0.28,0.87
6.351,0.10,0.34,0.20,0.41
