time,ax,ay,az,atotal
5.272,-0.42,-0.74,0.00,0.85
5.282,0.10,-0.72,0.05,0.73
5.292,0.06,-0.86,-0.03,0.87
5.302,0.04,-0.63,-0.10,0.64
5.312,-0.09,-0.84,-0.12,0.85
5.322,-0.13,-0.67,-0.06,0.69
5.332,0.21,-1.03,-0.05,1.05
5.342,0.13,-1.02,0.02,1.03
5.352,-0.08,-0.95,-0.07,0.96
5.362,0.16,-0.97,-0.08,0.98
5.372,-0.05,-0.80,-0.20,0.82
5.382,0.08,-0.92,-0.19,0.95
5.392,-0.14,-0.94,-0.15,0.96
5.402,-0.02,-0.98,-0.09,0.98
5.412,0.19,-1.08,-0.19,1.11
5.422,-0.01,-0.94,-0.14,0.95
5.432,-0.04,-0.93,-0.16,0.95
5.442,-0.10,-0.77,-0.20,0.80
5.452,0.11,-0.84,-0.13,0.86
5.462,0.01,-1.02,-0.06,1.02
5.472,-0.08,-0.87,0.02,0.88
5.482,0.04,-1.04,-0.03,1.04
5.492,-0.14,-0.92,0.05,0.93
5.502,0.01,-0.96,-0.08,0.96
5.512,-0.26,-0.73,-0.06,0.78
5.522,-0.16,-0.68,-0.07,0.70
5.532,0.13,-0.73,-0.03,0.74
5.542,0.35,-1.01,0.00,1.07
5.552,0.51,-1.07,-0.04,1.19
5.562,0.47,-1.09,-0.11,1.20
5.572,0.66,-0.62,-0.16,0.92
5.582,-0.16,-0.48,-0.21,0.54
5.592,-0.26,-0.72,-0.07,0.77
5.602,-0.25,-1.33,0.08,1.35
5.612,0.27,-0.69,0.36,0.83
5.622,0.20,-1.11,-0.19,1.14
5.632,-0.16,-0.65,-0.16,0.68
5.642,-0.42,-0.46,-0.26,0.68
5.652,-0.62,-0.47,-0.18,0.79
5.662,0.47,-0.70,0.41,0.94
5.672,0.09,-1.50,-0.14,1.51
5.682,-0.55,-0.87,-0.11,1.04
5.692,-0.48,-0.54,-0.32,0.79
5.702,-0.28,-0.61,-0.61,0.90
5.712,-0.24,-0.38,-0.35,0.57
5.722,-0.13,-0.63,0.07,0.65
5.732,-0.45,-1.74,0.24,1.81
5.742,0.22,-1.12,0.37,1.20
5.752,0.67,-0.58,0.49,1.01
5.762,-0.33,-1.10,-0.31,1.19
5.772,-0.15,-0.33,-0.22,0.43
5.782,0.29,-0.51,-0.11,0.60
5.792,0.05,-1.41,-0.52,1.50
5.802,-0.18,-0.44,0.16,0.50
5.811,-0.09,-0.91,0.03,0.91
5.821,0.30,-0.89,0.13,0.95
5.831,0.11,-0.59,-0.15,0.62
5.841,-0.08,-0.80,-0.34,0.87
5.851,-0.51,0.24,-0.07,0.57
5.861,-0.01,-0.94,-0.07,0.95
5.871,0.38,-0.57,-0.00,0.68
5.881,-0.07,-0.59,0.08,0.60
5.891,-0.11,-0.29,0.48,0.57
5.901,0.19,-0.53,0.01,0.56
5.911,0.29,-0.31,-0.28,0.51
5.921,0.37,-0.45,-0.60,0.83
5.931,0.16,0.16,-0.29,0.36
5.941,0.03,-0.19,0.44,0.48
5.951,0.11,-1.17,-0.26,1.20
5.961,-0.23,-0.00,0.22,0.32
5.971,0.18,-0.53,0.01,0.56
5.981,-0.40,0.27,-0.18,0.52
5.991,0.40,0.20,0.28,0.53
6.001,-0.20,-0.23,0.23,0.38
6.011,-0.20,-0.90,0.24,0.96
6.021,-0.09,-0.60,-0.21,0.64
6.031,-0.10,0.62,-0.22,0.67
6.041,-0.01,0.17,-0.59,0.62
6.051,-0.22,-0.05,-0.55,0.59
6.061,0.80,-0.01,0.22,0.83
6.071,-0.17,-0.54,0.43,0.71
6.081,0.09,-0.47,0.89,1.01
6.091,0.31,-0.99,-0.73,1.27
6.101,0.34,0.89,-0.12,0.96
6.111,-0.17,1.02,0.25,1.06
6.121,0.12,-0.82,-0.52,0.98
6.131,0.19,0.03,0.97,0.99
6.141,-0.49,-1.49,-0.05,1.57
6.151,-0.42,0.04,-0.41,0.59
6.161,0.33,1.06,-0.55,1.24
6.171,-0.60,0.36,-0.93,1.16
6.181,-0.50,0.70,0.33,0.92
6.191,0.11,-1.27,0.23,1.29
6.201,0.04,-0.59,1.17,1.31
6.211,-0.07,-0.92,0.09,0.93
6.221,0.44,0.27,-1.06,1.18
6.231,0.01,1.48,-0.62,1.61
6.241,-0.52,0.15,-0.46,0.71
6.251,-0.15,0.50,0.89,1.03
6.261,0.61,-1.96,0.53,2.12
6.271,-0.59,-0.41,0.64,0.96
6.281,0.32,-0.48,-0.58,0.82
6.291,-0.27,1.93,-0.28,1.97
6.301,-0.58,-0.12,-0.88,1.07
