time,ax,ay,az,atotal
3.325,0.12,-0.03,-0.00,0.12
3.335,0.09,-0.04,-0.01,0.10
3.345,0.06,-0.02,-0.01,0.06
3.355,0.02,-0.02,-0.01,0.03
3.365,0.01,-0.01,-0.01,0.02
3.375,0.03,-0.02,-0.02,0.04
3.385,-0.00,-0.03,0.00,0.03
3.395,0.02,-0.01,0.00,0.02
3.405,0.02,-0.01,-0.02,0.03
3.415,0.03,-0.03,-0.02,0.05
3.425,0.03,-0.02,-0.02,0.05
3.435,0.06,-0.04,-0.01,0.07
3.445,0.07,-0.04,-0.02,0.08
3.455,0.07,-0.06,-0.01,0.09
3.465,0.05,-0.06,-0.01,0.08
3.475,0.03,-0.04,-0.02,0.05
3.485,0.01,-0.03,-0.01,0.03
3.495,-0.02,-0.02,-0.00,0.03
3.505,-0.03,-0.03,-0.03,0.05
3.515,-0.04,0.00,-0.01,0.04
3.525,-0.03,-0.01,-0.02,0.04
3.534,-0.02,-0.01,-0.01,0.03
3.544,-0.01,-0.01,0.00,0.01
3.555,-0.02,-0.02,-0.03,0.04
3.565,-0.00,-0.02,-0.03,0.04
3.574,-0.00,-0.02,-0.02,0.03
3.585,-0.01,-0.02,-0.01,0.03
3.594,-0.00,-0.02,-0.03,0.03
3.604,0.03,-0.04,-0.01,0.05
3.614,0.06,-0.04,-0.00,0.07
3.624,0.07,-0.04,-0.01,0.08
3.634,0.07,-0.04,-0.00,0.08
3.644,0.08,-0.04,-0.01,0.09
3.654,0.09,-0.03,-0.02,0.10
3.664,0.07,-0.03,-0.02,0.08
3.674,0.06,-0.03,-0.01,0.07
3.684,0.04,-0.01,0.00,0.04
3.694,0.02,-0.01,-0.00,0.02
3.704,0.03,-0.02,-0.01,0.04
3.714,0.02,-0.02,-0.01,0.03
3.724,0.01,-0.02,-0.02,0.03
3.734,0.01,-0.03,-0.02,0.04
3.744,-0.01,-0.01,-0.01,0.02
3.754,-0.03,-0.02,-0.03,0.05
3.764,-0.01,-0.02,-0.02,0.03
3.774,0.01,-0.03,-0.01,0.03
3.784,0.02,-0.03,0.01,0.04
3.794,0.06,-0.04,0.00,0.07
3.804,0.05,-0.03,-0.03,0.06
3.814,0.05,-0.03,-0.03,0.07
3.824,0.03,-0.02,-0.01,0.04
3.834,-0.02,-0.00,0.01,0.02
3.844,-0.03,0.00,-0.00,0.03
3.854,-0.11,-0.01,-0.01,0.11
3.864,-0.11,-0.01,-0.04,0.12
3.874,0.16,-0.03,-0.05,0.17
3.884,0.32,0.00,0.00,0.32
3.894,-0.06,-0.04,0.00,0.07
3.904,0.67,-0.01,-0.05,0.68
3.914,0.55,-0.05,-0.05,0.55
3.924,0.51,0.02,0.08,0.52
3.934,0.69,-0.06,-0.01,0.69
3.944,0.62,-0.00,-0.04,0.62
3.954,0.51,0.04,0.01,0.51
3.964,0.56,0.03,0.02,0.56
3.974,0.52,0.08,0.05,0.52
3.984,0.58,0.01,0.00,0.58
3.994,0.47,0.10,0.02,0.48
4.004,0.51,0.06,0.04,0.51
4.014,0.48,0.10,0.03,0.49
4.024,0.66,0.05,0.01,0.67
4.034,0.50,0.06,0.03,0.50
4.044,0.56,0.02,0.01,0.56
4.054,0.58,0.00,0.01,0.58
4.064,0.50,0.01,0.00,0.50
4.074,0.67,-0.03,-0.00,0.67
4.084,0.35,-0.07,-0.02,0.35
4.094,0.67,-0.14,-0.06,0.69
4.104,0.52,-0.11,-0.06,0.53
4.114,0.58,-0.08,-0.01,0.59
4.124,0.38,-0.23,-0.04,0.44
4.134,0.68,-0.24,-0.04,0.72
4.144,0.53,-0.22,-0.07,0.57
4.154,0.32,-0.04,-0.06,0.33
4.164,0.40,-0.04,-0.09,0.41
4.174,0.39,-0.22,-0.06,0.45
4.183,0.39,-0.17,0.07,0.43
4.193,0.74,-0.30,0.03,0.79
4.203,0.61,-0.17,0.02,0.64
4.213,0.59,-0.18,-0.04,0.62
4.223,0.57,-0.09,0.01,0.58
4.233,0.63,-0.17,0.05,0.66
4.243,0.55,-0.39,-0.00,0.68
4.253,0.37,-0.23,-0.03,0.44
4.263,0.83,-0.15,-0.06,0.84
4.273,0.58,0.08,-0.21,0.62
4.283,0.79,-0.05,-0.09,0.79
4.293,0.53,-0.01,0.05,0.53
4.303,0.56,0.01,0.08,0.57
4.313,0.70,0.08,0.04,0.71
4.323,0.48,0.09,-0.05,0.49
4.333,0.57,0.16,0.05,0.60
4.343,0.48,0.19,0.09,0.53
4.353,0.56,-0.07,-0.04,0.57
4.363,0.50,0.09,-0.03,0.50
4.373,0.45,0.23,-0.05,0.51
4.383,0.66,0.14,-0.02,0.67
4.393,0.67,-0.02,-0.05,0.68
4.403,0.51,-0.06,0.06,0.52
4.413,0.58,-0.27,-0.10,0.65
4.423,0.46,0.23,0.05,0.51
4.433,0.41,0.14,0.17,0.46
4.443,0.61,-0.54,-0.02,0.82
4.453,0.47,0.06,-0.01,0.47
4.463,0.54,0.23,0.02,0.59
4.473,0.57,-0.16,-0.05,0.60
4.483,0.42,0.04,0.09,0.44
4.493,0.41,-0.21,-0.07,0.47
4.503,0.45,0.04,-0.16,0.48
4.513,0.72,0.22,-0.07,0.76
4.523,0.43,-0.03,-0.09,0.44
4.533,0.44,0.17,0.16,0.50
4.543,0.45,-0.19,0.06,0.49
4.553,0.65,-0.03,0.01,0.65
4.563,0.43,0.16,-0.15,0.48
4.573,0.48,0.18,-0.27,0.58
4.583,0.28,0.34,-0.08,0.45
4.593,0.55,-0.19,-0.14,0.60
4.603,0.75,0.14,-0.06,0.76
4.613,0.64,0.25,0.15,0.71
4.623,0.76,-0.06,0.13,0.77
4.633,0.36,0.44,0.41,0.70
4.643,0.35,-0.11,0.31,0.48
4.653,0.79,-0.22,0.00,0.82
4.663,0.52,-0.16,-0.56,0.78
4.673,0.29,0.90,-0.29,0.99
4.683,0.73,0.01,-0.26,0.77
4.693,0.67,0.04,0.10,0.68
4.703,0.30,0.39,0.63,0.80
4.713,1.15,-0.56,0.23,1.30
4.723,0.73,0.49,0.46,0.99
4.733,0.67,-0.30,-0.27,0.78
4.743,0.01,0.80,-0.11,0.81
4.753,0.39,0.08,-0.34,0.52
4.763,0.39,0.25,-0.02,0.46
4.773,0.44,0.35,0.45,0.72
4.783,0.82,-0.78,-0.06,1.13
4.793,0.86,0.34,-0.10,0.93
4.803,0.03,0.62,-0.18,0.65
4.813,0.09,0.10,-0.31,0.34
4.823,0.16,0.33,-0.04,0.37
4.832,0.13,-0.32,-0.28,0.44
4.843,0.18,0.41,-0.19,0.48
4.852,0.02,0.62,0.17,0.64
4.862,0.02,0.30,0.58,0.65
4.873,0.08,-0.43,0.26,0.51
4.882,0.23,-0.30,-0.30,0.49
4.892,0.01,0.38,-0.84,0.92
4.902,-0.02,0.72,-0.91,1.16
4.912,-0.10,1.28,0.07,1.29
4.922,0.03,-0.37,0.16,0.41
4.932,0.22,-0.54,0.52,0.78
4.942,0.49,-0.09,0.18,0.53
4.952,0.27,0.54,-0.08,0.61
4.962,0.14,0.84,0.23,0.88
4.972,-0.67,0.26,-0.02,0.72
4.982,-0.45,0.48,0.50,0.83
4.992,0.52,-0.24,0.50,0.76
5.002,0.10,0.22,0.65,0.69
5.012,-0.10,0.18,0.20,0.29
5.022,-0.10,0.30,-0.29,0.43
5.032,-0.26,0.43,-0.67,0.84
5.042,-0.09,0.62,-0.36,0.72
5.052,-0.10,-0.04,-0.38,0.40
5.062,0.11,0.82,0.50,0.97
5.072,0.23,-0.61,0.28,0.71
5.082,0.30,0.11,0.39,0.51
5.092,-0.20,0.77,0.45,0.92
5.102,-0.02,-0.17,-0.00,0.17
5.112,-0.23,0.40,-0.11,0.47
5.122,-0.26,0.27,-0.21,0.43
5.132,-0.20,0.18,-0.37,0.45
5.142,-0.19,0.48,0.06,0.51
5.152,0.04,0.06,0.05,0.09
5.162,0.36,-0.04,0.01,0.36
5.172,-0.20,0.25,-0.11,0.33
5.182,0.11,0.56,0.02,0.57
5.192,-0.07,0.28,0.19,0.35
5.202,-0.19,-0.14,-0.04,0.24
5.212,-0.14,0.49,0.11,0.52
5.222,0.17,0.07,-0.11,0.21
5.232,0.39,0.21,-0.04,0.45
5.242,-0.15,0.67,0.18,0.71
5.252,-0.07,-0.00,0.09,0.11
5.262,0.24,-0.11,-0.08,0.27
5.272,0.15,0.47,-0.06,0.50
5.282,0.28,0.40,-0.04,0.49
5.292,0.21,0.22,0.09,0.32
5.302,0.01,-0.08,-0.03,0.08
5.312,0.01,0.27,-0.01,0.27
5.322,0.56,-0.34,-0.64,0.91
5.332,0.06,0.76,-0.43,0.87
5.342,-0.26,0.89,0.32,0.98
5.352,-0.05,-0.30,0.36,0.47
5.362,0.28,-0.10,1.04,1.08
5.372,-0.04,0.02,0.69,0.69
5.382,0.16,0.00,0.16,0.23
5.392,-0.10,0.62,-0.26,0.68
