time,ax,ay,az,atotal
4.147,-0.38,-0.05,0.02,0.38
4.157,-0.66,-0.17,-0.05,0.68
4.167,-0.41,0.12,0.01,0.43
4.177,-0.62,-0.04,-0.09,0.63
4.187,-0.42,-0.15,-0.16,0.47
4.197,-0.55,0.06,-0.17,0.58
4.207,-0.74,0.17,-0.12,0.77
4.217,-0.56,0.02,-0.20,0.59
4.227,-0.42,0.53,0.07,0.68
4.237,-0.74,-0.56,-0.14,0.93
4.247,-0.54,0.14,0.15,0.58
4.257,-0.50,0.17,0.20,0.56
4.267,-0.77,-0.32,0.06,0.83
4.277,-0.19,0.01,0.09,0.21
4.287,-0.88,0.21,0.08,0.91
4.297,-0.21,-0.14,0.01,0.25
4.307,-0.91,0.03,0.02,0.92
4.317,-0.06,-0.15,-0.18,0.24
4.327,-0.78,0.62,0.04,1.00
4.337,-0.50,0.23,-0.10,0.56
4.347,-0.28,-0.11,-0.12,0.32
4.357,-0.80,0.39,0.15,0.90
4.367,-0.27,-0.50,-0.11,0.57
4.377,-0.64,0.24,0.09,0.69
4.386,-0.53,-0.04,-0.09,0.54
4.397,-0.14,0.54,0.03,0.56
4.406,-1.13,-0.08,-0.15,1.14
4.416,-0.13,0.23,-0.10,0.29
4.426,-0.57,0.58,0.04,0.81
4.436,-1.00,-0.29,-0.18,1.06
4.446,0.11,0.86,0.14,0.88
4.456,-0.83,-0.23,-0.06,0.87
4.466,-0.76,0.37,0.15,0.86
4.477,-0.31,-0.21,-0.09,0.39
4.486,-0.67,0.40,0.01,0.78
4.496,-0.59,0.14,-0.16,0.63
4.506,-0.61,0.51,-0.17,0.81
4.516,-0.09,0.78,-0.03,0.79
4.526,-0.95,-0.01,-0.10,0.95
4.536,-0.73,-0.23,-0.12,0.78
4.546,-0.32,0.59,0.12,0.68
4.556,-0.19,0.34,0.10,0.40
4.566,-0.85,-0.25,0.08,0.89
4.576,-0.65,0.19,0.28,0.73
4.586,-0.48,-0.13,0.08,0.50
4.596,-0.03,-0.08,-0.05,0.10
4.606,-0.49,-0.09,-0.31,0.59
4.616,-0.52,1.04,0.02,1.16
4.626,-0.81,0.36,-0.14,0.90
4.636,-0.38,-0.03,-0.17,0.42
4.646,-0.12,0.49,0.21,0.55
4.656,-0.76,-0.55,0.01,0.94
4.666,-0.47,-0.09,0.13,0.50
4.676,-0.48,0.39,0.16,0.63
4.686,-0.26,-0.00,-0.12,0.28
4.696,-0.64,0.12,-0.29,0.72
4.706,0.02,1.06,0.01,1.06
4.716,-0.81,0.02,-0.24,0.84
4.726,0.23,0.86,0.19,0.91
4.736,-0.46,-0.41,-0.09,0.63
4.745,0.10,0.53,0.20,0.58
4.755,-0.64,-0.30,-0.17,0.73
4.765,0.39,0.78,0.03,0.87
4.775,-0.39,0.86,0.14,0.95
4.785,-0.07,-0.01,0.03,0.08
4.795,0.01,-0.15,0.03,0.15
4.805,-0.37,-0.26,-0.21,0.50
4.815,0.20,1.21,0.10,1.23
4.825,-0.37,0.44,-0.14,0.59
4.835,0.22,0.85,0.21,0.90
4.845,0.05,-0.30,0.19,0.36
4.855,-0.23,-0.66,-0.01,0.70
4.865,-0.05,0.38,0.18,0.42
4.875,0.01,0.71,0.08,0.71
4.885,-0.00,0.28,-0.14,0.31
4.895,-0.05,0.61,-0.07,0.62
4.905,-0.10,0.26,-0.08,0.29
4.915,0.10,0.47,0.05,0.48
4.925,-0.06,-0.50,-0.34,0.60
4.935,-0.24,0.44,-0.36,0.62
4.945,-0.03,1.17,-0.14,1.18
4.955,-0.23,0.95,-0.12,0.98
4.965,0.46,0.32,0.15,0.58
4.975,-0.49,0.28,0.59,0.81
4.985,0.22,-0.71,0.34,0.82
4.995,-0.06,-0.35,0.46,0.59
5.005,-0.14,-0.04,0.11,0.19
5.015,0.09,0.58,-0.23,0.63
5.025,-0.03,1.32,-0.19,1.33
5.035,-0.18,0.28,-0.69,0.77
5.045,0.13,1.36,-0.12,1.37
5.055,-0.12,0.24,0.00,0.27
5.065,-0.21,0.06,0.30,0.37
5.075,-0.04,-0.51,0.25,0.57
5.085,-0.17,-0.10,0.28,0.34
5.095,0.15,0.39,0.10,0.43
5.104,-0.37,-0.21,-0.59,0.72
5.115,0.39,2.02,0.07,2.05
5.124,-0.24,0.27,-0.55,0.65
5.134,0.12,0.33,-0.34,0.49
5.144,-0.22,0.99,0.40,1.09
