time,ax,ay,az,atotal
4.942,-0.01,-0.05,-0.01,0.05
4.952,-0.01,-0.02,-0.00,0.03
4.962,-0.03,-0.05,-0.03,0.07
4.972,-0.03,-0.02,-0.02,0.04
4.982,-0.04,-0.01,-0.01,0.04
4.992,-0.05,-0.01,-0.04,0.06
5.002,-0.01,-0.01,-0.01,0.02
5.012,-0.04,0.01,0.00,0.04
5.022,-0.04,0.02,-0.03,0.05
5.032,-0.03,0.00,-0.02,0.03
5.042,-0.03,0.02,-0.02,0.04
5.052,-0.01,0.02,-0.02,0.03
5.062,-0.02,0.01,-0.01,0.02
5.072,0.01,0.01,-0.02,0.03
5.082,0.00,0.02,-0.01,0.02
5.092,-0.01,0.03,-0.00,0.03
5.102,-0.01,0.01,-0.01,0.02
5.112,-0.02,0.02,-0.01,0.03
5.122,0.00,0.02,-0.03,0.03
5.132,-0.02,0.02,-0.01,0.03
5.142,-0.03,0.01,-0.02,0.03
5.152,-0.02,-0.01,-0.01,0.02
5.162,-0.01,-0.00,-0.02,0.02
5.172,-0.02,-0.02,-0.01,0.03
5.182,-0.01,-0.01,-0.01,0.02
5.192,-0.01,-0.01,-0.03,0.03
5.202,-0.02,-0.02,-0.02,0.04
5.212,-0.03,-0.01,-0.01,0.04
5.222,-0.03,-0.04,-0.01,0.05
5.232,-0.01,-0.03,-0.03,0.04
5.242,0.02,-0.06,-0.02,0.07
5.252,0.03,-0.04,0.01,0.05
5.262,0.03,-0.06,-0.00,0.07
5.272,0.01,-0.04,-0.03,0.05
5.282,0.01,-0.05,-0.02,0.05
5.292,-0.01,-0.06,-0.02,0.06
5.302,0.00,-0.03,-0.02,0.04
5.312,0.02,-0.07,-0.02,0.07
5.322,-0.02,-0.04,-0.01,0.05
5.332,-0.03,-0.05,-0.01,0.06
5.342,-0.03,-0.05,-0.01,0.05
5.352,-0.02,-0.05,-0.02,0.06
5.362,-0.01,-0.03,-0.01,0.04
5.372,-0.01,-0.05,-0.01,0.05
5.382,0.02,-0.04,-0.01,0.04
5.392,0.01,-0.03,-0.01,0.04
5.402,0.01,-0.04,0.00,0.04
5.412,0.02,-0.03,-0.02,0.04
5.422,0.01,-0.01,0.01,0.02
5.432,0.01,-0.03,-0.01,0.04
5.442,0.01,-0.02,-0.01,0.02
5.451,-0.03,0.01,-0.03,0.04
5.462,-0.03,-0.01,-0.03,0.04
5.472,-0.01,-0.02,0.00,0.02
5.482,-0.01,-0.03,-0.01,0.03
5.492,0.00,-0.01,0.00,0.01
5.501,0.04,-0.01,-0.01,0.04
5.512,0.02,-0.02,-0.01,0.03
5.522,0.01,-0.03,-0.03,0.04
5.531,0.02,-0.03,-0.03,0.05
5.542,0.04,-0.01,0.01,0.04
5.551,-0.01,-0.03,-0.02,0.03
5.562,0.03,-0.04,-0.01,0.05
5.571,0.03,-0.02,-0.02,0.04
5.581,0.01,-0.02,-0.02,0.03
5.591,0.02,-0.03,-0.02,0.04
5.601,0.04,-0.02,-0.00,0.04
5.611,-0.01,-0.04,0.01,0.04
5.621,0.01,-0.03,-0.01,0.03
5.631,-0.00,-0.02,-0.01,0.02
5.641,-0.05,-0.00,-0.02,0.06
5.651,-0.05,0.02,-0.03,0.06
5.661,-0.06,0.02,-0.02,0.06
5.671,-0.01,0.01,-0.01,0.02
5.681,-0.06,0.04,-0.02,0.07
5.691,-0.06,0.04,-0.03,0.08
5.701,-0.06,0.07,-0.02,0.09
5.711,-0.06,0.08,-0.01,0.10
5.721,-0.08,0.07,-0.03,0.10
5.731,-0.07,0.06,-0.02,0.09
5.741,-0.05,0.08,-0.01,0.09
5.751,-0.03,0.08,-0.01,0.09
5.761,-0.03,0.08,-0.00,0.09
5.771,-0.02,0.06,-0.02,0.07
5.781,0.00,0.07,-0.01,0.07
5.791,-0.02,0.04,-0.01,0.05
5.801,0.00,0.03,-0.01,0.03
5.811,0.02,0.03,-0.02,0.04
5.821,0.01,0.03,-0.00,0.03
5.831,-0.01,-0.00,-0.01,0.01
5.841,0.01,-0.01,-0.00,0.02
5.851,-0.02,-0.03,-0.02,0.04
5.861,-0.01,-0.01,-0.02,0.03
5.871,-0.00,-0.01,-0.01,0.02
5.881,0.00,-0.04,-0.01,0.04
5.891,-0.01,-0.05,-0.01,0.05
5.901,0.01,-0.04,-0.01,0.04
5.911,-0.01,-0.03,-0.02,0.04
5.921,-0.04,-0.01,-0.02,0.04
5.931,-0.02,-0.03,-0.03,0.05
5.941,-0.01,-0.02,-0.02,0.03
5.951,-0.02,-0.02,-0.03,0.04
5.961,-0.01,0.01,-0.00,0.02
5.971,-0.01,-0.00,-0.02,0.02
5.981,0.01,0.01,-0.01,0.02
5.991,-0.03,0.01,-0.02,0.04
6.001,-0.02,0.01,-0.02,0.03
6.011,-0.02,0.02,-0.02,0.04
6.021,-0.02,0.02,-0.01,0.03
6.031,-0.06,0.02,-0.01,0.06
6.041,-0.03,0.02,-0.02,0.04
6.051,-0.06,0.02,-0.02,0.06
6.061,-0.06,0.01,-0.01,0.06
6.071,-0.04,0.02,-0.02,0.05
6.081,0.01,-0.00,-0.01,0.02
6.091,-0.01,-0.00,-0.01,0.01
6.101,-0.02,-0.01,-0.01,0.03
6.111,0.01,-0.01,-0.01,0.02
6.121,-0.01,-0.01,-0.01,0.02
6.131,-0.02,-0.00,-0.02,0.03
6.141,-0.03,-0.01,-0.02,0.04
6.151,0.01,-0.02,-0.01,0.02
6.161,-0.01,-0.01,-0.03,0.03
6.171,0.01,-0.02,-0.02,0.03
6.181,-0.01,-0.03,-0.01,0.03
6.191,0.01,-0.01,0.00,0.02
6.200,-0.01,-0.02,-0.01,0.02
