time,ax,ay,az,atotal
3.635,-0.03,-0.39,-0.01,0.39
3.645,-0.16,-0.29,-0.02,0.33
3.655,0.04,-0.38,-0.02,0.38
3.665,-0.01,-0.45,-0.10,0.46
3.675,-0.13,-0.42,-0.01,0.44
3.685,-0.07,-0.46,-0.00,0.47
3.695,0.09,-0.51,-0.05,0.52
3.705,-0.14,-0.41,0.03,0.44
3.715,-0.11,-0.41,-0.05,0.43
3.725,0.01,-0.43,0.01,0.43
3.735,-0.26,-0.47,-0.10,0.55
3.745,0.09,-0.55,0.05,0.56
3.755,-0.25,-0.52,-0.05,0.58
3.765,0.04,-0.65,0.02,0.65
3.774,-0.23,-0.32,0.01,0.39
3.784,0.36,-0.72,-0.08,0.80
3.795,-0.22,-0.72,-0.01,0.75
3.804,-0.11,-0.63,-0.04,0.64
3.814,0.18,-0.69,-0.11,0.72
3.824,-0.00,-0.63,0.03,0.63
3.834,-0.08,-0.79,-0.05,0.79
3.844,-0.16,-0.65,0.02,0.67
3.855,-0.09,-0.73,-0.10,0.75
3.864,-0.17,-0.55,-0.14,0.59
3.874,-0.24,-0.66,-0.06,0.70
3.884,-0.16,-0.62,-0.08,0.65
3.894,-0.14,-0.81,-0.02,0.82
3.904,-0.34,-0.73,-0.09,0.81
3.914,-0.09,-0.70,-0.10,0.71
3.924,-0.10,-0.58,-0.15,0.61
3.934,-0.01,-0.68,-0.03,0.68
3.944,-0.14,-0.67,0.00,0.68
3.954,0.19,-0.75,0.00,0.77
3.964,0.09,-0.74,-0.00,0.74
3.974,0.22,-0.66,-0.02,0.70
3.984,0.19,-0.65,-0.07,0.68
3.994,0.09,-0.63,-0.13,0.65
4.004,0.04,-0.59,-0.08,0.59
4.014,0.06,-0.64,-0.02,0.65
4.024,0.04,-0.60,-0.04,0.60
4.034,-0.02,-0.70,-0.15,0.72
4.044,-0.25,-0.63,-0.14,0.69
4.054,-0.14,-0.53,-0.15,0.57
4.064,0.02,-0.69,0.02,0.69
4.074,-0.04,-0.69,0.13,0.70
4.084,0.13,-0.65,0.07,0.67
4.094,0.12,-0.66,-0.03,0.67
4.104,-0.10,-0.53,-0.02,0.54
4.114,-0.29,-0.64,-0.13,0.72
4.124,-0.30,-0.48,-0.15,0.59
4.134,-0.15,-0.42,-0.04,0.44
4.144,-0.14,-0.66,-0.06,0.68
4.154,-0.10,-0.47,0.06,0.48
4.164,-0.05,-0.77,0.04,0.77
4.174,-0.28,-0.64,0.04,0.70
4.184,-0.23,-0.56,-0.18,0.63
4.194,-0.52,-0.52,-0.42,0.85
4.204,-0.59,-0.26,-0.39,0.76
4.214,-0.03,-0.62,-0.22,0.65
4.224,-0.05,-0.61,0.11,0.62
4.234,-0.53,-0.97,0.33,1.15
4.244,0.32,-0.85,0.28,0.95
4.254,0.30,-0.55,-0.03,0.63
4.264,-0.54,-0.53,-0.41,0.86
4.274,-0.06,-0.26,-0.26,0.37
4.284,0.05,-0.50,-0.10,0.52
4.294,0.12,-0.66,0.27,0.72
4.304,-0.30,-1.16,0.05,1.20
4.314,0.71,-0.71,-0.02,1.01
4.324,-0.19,-0.66,-0.36,0.77
4.334,-0.45,-0.18,-0.33,0.59
4.344,0.34,-0.52,-0.31,0.69
4.354,-0.52,-0.25,0.46,0.74
4.364,0.32,-0.97,0.56,1.16
4.374,0.35,-1.13,0.12,1.19
4.384,0.03,-0.22,-0.05,0.23
4.394,0.75,-0.76,-0.52,1.18
4.404,-0.48,-0.01,-0.18,0.52
4.414,-0.32,-0.70,0.00,0.78
4.423,-0.17,-0.73,0.10,0.76
4.434,0.18,-0.60,0.21,0.66
4.444,0.07,-0.88,0.05,0.89
4.454,0.64,-0.86,-0.28,1.11
4.463,0.15,0.06,-0.26,0.30
4.473,-0.74,-0.55,-0.02,0.92
4.483,-0.60,-0.61,0.19,0.88
4.493,0.72,-0.81,0.07,1.09
4.503,0.14,-0.80,-0.18,0.83
4.513,-0.99,-0.06,0.01,0.99
4.523,0.62,-0.71,-0.16,0.96
4.533,0.24,-0.88,0.05,0.92
4.543,-0.29,-0.45,0.32,0.62
4.553,-0.71,-0.45,0.05,0.84
4.563,0.04,-0.87,-0.49,1.00
4.573,0.07,-0.11,-0.45,0.46
4.583,-0.65,-0.25,-0.20,0.73
4.593,-0.49,-0.32,0.25,0.64
4.604,0.35,-1.37,0.25,1.44
4.613,0.71,-0.96,0.30,1.23
4.623,-0.43,-0.49,-0.14,0.67
4.633,-0.06,-0.02,-0.29,0.30
4.643,0.25,-0.56,-0.54,0.82
4.653,0.07,-0.85,-0.34,0.92
4.663,-0.46,0.03,0.48,0.66
4.673,0.21,-0.97,0.06,0.99
4.683,0.74,-0.90,0.52,1.28
4.693,-0.14,-1.00,0.42,1.09
4.703,-0.47,-0.33,-0.12,0.59
4.713,0.11,-0.30,-0.60,0.68
4.723,-0.62,-0.05,-0.73,0.95
4.733,-0.76,-0.59,-0.71,1.20
4.743,-0.65,-0.11,-0.07,0.67
4.753,0.45,-0.87,0.60,1.15
4.763,0.56,-1.27,0.60,1.51
4.773,-0.37,-1.08,0.07,1.14
4.783,-0.00,-0.33,-0.52,0.61
4.793,-0.38,-0.26,-0.82,0.94
4.803,-0.60,0.19,-0.14,0.64
4.813,-0.21,-0.64,-0.19,0.70
4.823,0.37,-1.04,0.24,1.13
4.833,0.38,-0.55,1.16,1.34
4.843,0.10,-1.24,0.31,1.28
4.853,0.05,-0.57,-0.61,0.84
4.863,0.20,-0.19,-0.58,0.64
4.873,-0.70,0.30,-0.52,0.92
4.883,0.23,-0.76,0.13,0.80
4.893,-0.14,-0.31,0.05,0.35
4.903,0.38,-1.26,-0.01,1.32
4.913,0.46,-0.34,0.55,0.80
4.923,0.19,-0.67,0.43,0.82
4.933,0.22,-1.17,-0.71,1.38
4.943,0.40,0.12,-0.36,0.55
4.953,-0.33,0.04,0.01,0.34
4.963,-0.40,-0.17,0.27,0.51
4.973,0.60,-0.83,1.02,1.45
4.983,0.55,-1.72,-0.01,1.80
4.993,1.10,-0.51,-0.04,1.21
5.003,-1.17,0.29,-0.32,1.25
5.013,0.36,-1.18,-0.98,1.57
5.023,-0.48,0.94,-0.05,1.06
5.033,0.17,-0.30,0.35,0.49
5.043,-0.16,-1.24,0.47,1.34
5.053,-0.81,-1.54,0.10,1.74
5.063,-0.10,-0.44,-0.56,0.72
5.073,-0.32,0.35,-0.75,0.89
5.083,-0.75,-0.77,-0.96,1.44
5.093,-0.63,0.75,0.31,1.03
5.103,-0.67,-0.52,0.48,0.98
5.113,0.46,-1.31,0.81,1.61
5.123,-0.28,-1.62,0.26,1.66
5.133,0.32,-0.56,-0.52,0.83
5.143,-0.68,0.53,-0.73,1.13
5.152,-0.64,-0.02,-0.85,1.06
5.163,-0.96,0.51,0.53,1.21
5.173,-0.55,-1.62,0.30,1.73
5.182,0.59,-1.69,-0.05,1.79
5.192,-0.09,0.51,0.66,0.84
5.202,0.49,-0.36,-0.21,0.64
5.212,0.25,-0.43,0.18,0.53
5.222,0.30,-0.89,-0.33,0.99
5.232,-0.30,-0.26,-0.22,0.45
5.242,0.32,0.05,0.28,0.43
5.252,0.03,-0.47,-0.03,0.47
5.262,0.73,-1.75,-0.41,1.94
5.272,0.17,0.29,0.39,0.52
5.282,-0.72,0.12,0.21,0.76
5.292,1.15,-1.94,-0.50,2.31
5.302,0.06,0.27,-0.09,0.29
5.312,0.95,-0.09,0.01,0.95
5.322,-0.52,-1.40,-0.88,1.73
5.332,-1.06,0.73,0.36,1.34
5.342,1.05,-1.99,-0.45,2.29
5.352,-0.52,0.21,-0.45,0.72
5.362,0.66,-0.16,0.34,0.76
5.372,-2.20,0.54,0.53,2.33
5.382,0.19,-1.18,1.36,1.81
5.392,0.76,-3.08,-0.64,3.24
5.402,-0.77,1.14,-0.56,1.48
5.412,-0.27,-0.31,-1.21,1.28
5.422,-1.70,1.55,0.05,2.30
5.432,-0.60,-1.61,0.09,1.72
5.442,1.18,-2.27,-0.34,2.58
5.452,-0.33,0.71,0.81,1.13
5.462,-0.61,-0.66,0.26,0.94
5.472,0.22,-1.03,-0.05,1.06
5.482,0.48,-0.90,-0.46,1.12
5.492,-0.14,0.59,0.05,0.61
5.502,0.11,-0.04,0.07,0.13
5.512,0.38,-1.79,-0.77,1.98
5.522,-0.22,1.45,1.68,2.23
5.532,0.88,-3.19,-0.78,3.40
5.542,0.15,0.67,0.09,0.69
5.552,0.53,0.01,0.38,0.65
5.562,0.08,-0.86,-0.63,1.07
5.572,0.01,0.04,0.39,0.40
5.582,0.50,-0.65,0.54,0.98
5.592,-0.08,-0.84,-0.46,0.96
5.602,0.60,-0.25,0.33,0.73
5.612,-1.39,-0.73,-1.23,1.99
5.622,-0.42,-0.23,-0.53,0.71
5.632,0.10,0.61,-0.00,0.62
5.642,-0.16,-0.15,0.60,0.64
5.652,0.27,-1.41,1.05,1.78
5.662,-0.40,-1.89,-0.30,1.96
5.672,-0.05,-0.10,-0.42,0.43
5.682,0.30,0.62,-1.03,1.24
5.692,-0.54,1.19,0.11,1.32
5.702,-1.60,-2.25,-0.91,2.90
5.712,0.47,0.85,1.05,1.43
5.722,1.19,-1.30,0.57,1.85
5.732,0.67,-1.67,-0.34,1.83
5.741,-1.35,0.91,0.13,1.63
5.752,0.64,-0.36,-0.79,1.08
5.762,-0.63,0.53,-0.11,0.83
5.772,0.22,-0.47,-0.16,0.54
5.782,0.67,-0.43,-0.13,0.80
5.792,0.05,-0.03,0.41,0.41
5.802,0.47,-0.47,0.49,0.83
5.812,-0.36,-0.25,0.42,0.61
5.821,0.38,-0.28,0.18,0.50
5.832,-1.38,-0.11,-0.08,1.38
5.841,-0.21,-0.15,-0.76,0.81
5.852,-0.14,0.88,-0.29,0.94
5.862,-0.77,-0.21,-0.47,0.93
5.871,0.67,-0.15,0.60,0.91
5.881,-0.19,-1.41,0.10,1.43
5.892,-0.67,-0.14,0.19,0.71
5.901,-0.45,-0.13,-0.17,0.50
5.912,0.50,0.35,-0.73,0.95
5.921,0.09,0.97,0.57,1.13
5.931,-1.05,-1.93,-0.75,2.32
5.941,0.18,1.20,0.75,1.43
5.951,1.01,-0.62,0.40,1.25
5.961,0.35,-1.16,-0.45,1.29
5.971,-0.91,1.23,0.30,1.56
5.981,1.14,0.29,-0.02,1.18
5.991,0.55,-0.13,0.04,0.57
6.001,-0.42,0.77,0.50,1.01
6.011,0.30,-0.78,-0.89,1.22
6.021,0.56,1.77,0.52,1.93
6.031,0.50,-0.27,0.30,0.64
6.041,-0.18,0.00,-0.02,0.18
6.051,-0.11,-0.05,-0.59,0.61
6.061,-0.01,1.62,-0.29,1.65
6.071,0.09,0.20,-0.75,0.78
6.081,-0.09,-0.01,-0.30,0.32
6.091,-0.20,0.08,-0.51,0.55
6.101,0.21,4.64,2.88,5.47
6.111,-0.19,-2.08,1.13,2.38
6.121,0.95,-2.23,-0.00,2.43
6.131,-0.45,1.08,-0.41,1.24
6.141,-0.19,0.20,-1.77,1.79
6.151,-0.38,3.40,-0.44,3.45
6.161,0.22,0.27,-0.80,0.87
6.171,-0.63,-0.92,-0.21,1.14
6.181,0.32,-1.05,0.29,1.14
6.191,-1.16,2.45,1.80,3.25
6.201,1.59,-1.20,0.44,2.04
6.211,1.10,-0.30,0.04,1.15
6.221,-0.31,0.28,-0.38,0.57
6.231,-0.76,2.14,-0.09,2.27
6.241,0.79,1.18,0.40,1.47
6.251,-1.14,-0.88,0.90,1.69
6.261,0.10,-2.21,-0.65,2.30
6.271,-0.07,1.44,-0.57,1.55
