time,ax,ay,az,atotal
5.999,0.98,1.04,0.12,1.44
6.009,-0.48,-0.22,0.33,0.62
6.019,0.49,0.62,0.70,1.06
6.029,-0.56,-1.68,0.02,1.77
6.039,0.48,0.92,0.39,1.11
6.049,0.01,0.75,-0.02,0.75
6.059,-0.02,1.52,-0.30,1.55
6.069,0.33,0.73,-0.52,0.95
6.079,-0.26,1.27,-0.15,1.31
6.089,-0.07,0.16,-0.14,0.22
6.099,0.04,1.04,0.59,1.20
6.109,-0.17,-0.77,0.09,0.79
6.119,-0.11,-0.44,0.31,0.55
6.129,0.24,0.41,0.44,0.65
6.139,0.09,0.68,0.17,0.71
6.149,0.50,1.17,0.07,1.27
6.159,0.23,0.82,-0.36,0.93
6.169,0.18,1.60,-0.16,1.62
6.180,-0.05,-0.37,-0.57,0.68
6.189,0.70,1.72,0.27,1.88
6.199,-0.64,-0.42,0.08,0.78
6.209,0.72,-0.19,0.71,1.03
6.219,-0.32,-1.43,0.10,1.46
6.229,0.24,0.84,0.02,0.87
6.239,0.11,0.96,-0.09,0.97
6.249,0.10,2.38,-0.17,2.39
6.259,0.23,1.31,-0.22,1.35
6.269,-0.36,0.65,-0.25,0.78
6.279,0.74,0.19,0.18,0.78
6.289,-0.46,-1.08,0.08,1.17
6.298,0.22,-0.53,0.37,0.68
6.309,-0.33,-0.13,0.29,0.46
6.318,0.25,0.18,-0.14,0.34
6.328,0.22,2.18,0.13,2.20
6.338,-0.12,1.59,-0.39,1.64
6.348,0.22,2.08,0.29,2.11
6.358,-0.37,-0.32,-0.20,0.53
6.368,0.48,-1.18,-0.05,1.28
6.378,-0.76,-0.50,0.48,1.03
6.388,0.18,-0.04,0.34,0.39
6.398,0.35,0.19,-0.13,0.42
6.408,-0.04,2.12,0.26,2.14
6.418,-0.27,1.56,-0.24,1.60
6.428,-0.06,-0.05,-0.57,0.57
6.438,0.27,0.61,-0.19,0.69
6.448,-0.31,-0.12,-0.30,0.45
6.458,0.19,1.44,0.34,1.49
6.468,-0.04,-0.72,-0.02,0.72
6.478,-0.06,0.50,0.42,0.66
6.488,-0.26,0.06,0.43,0.51
6.498,0.40,0.85,0.34,1.00
6.508,-0.45,0.01,-0.26,0.52
6.518,0.03,1.13,-0.06,1.13
6.528,0.16,0.84,-0.39,0.94
6.538,0.02,1.15,-0.35,1.20
6.548,-0.11,1.15,0.22,1.18
6.558,-0.34,-0.19,0.19,0.44
6.568,0.20,-0.98,0.35,1.06
6.578,-0.39,-0.94,0.22,1.04
6.588,0.42,1.48,0.43,1.59
6.598,0.08,-0.26,-0.37,0.46
