time,ax,ay,az,atotal
4.054,-0.42,0.71,-0.21,0.85
4.064,-0.12,0.52,-0.59,0.79
4.074,-0.42,0.64,-0.08,0.76
4.084,0.33,0.89,0.20,0.97
4.094,0.41,0.50,0.16,0.67
4.104,0.24,0.19,0.49,0.58
4.114,0.28,0.33,0.51,0.67
4.124,0.41,0.14,-0.07,0.44
4.134,-0.24,1.13,0.10,1.16
4.144,-0.64,1.10,-0.58,1.40
4.154,-0.27,0.82,-0.67,1.09
4.164,-0.95,1.09,0.33,1.49
4.174,-0.56,-0.20,-0.04,0.59
4.184,0.36,0.29,0.52,0.69
4.194,0.01,0.39,0.32,0.51
4.204,-0.02,0.73,-0.25,0.77
4.213,-0.72,1.10,-0.43,1.38
4.224,-0.55,0.58,-0.48,0.93
4.234,-0.33,0.60,0.00,0.69
4.244,0.34,0.20,0.20,0.44
4.253,-0.06,0.75,0.62,0.98
4.263,0.56,0.31,0.41,0.76
4.274,0.51,0.12,0.32,0.61
4.284,-0.21,0.88,0.08,0.91
4.293,0.69,0.02,-0.51,0.86
4.304,0.01,1.37,-0.28,1.39
4.313,-0.44,0.97,-0.43,1.15
4.324,-0.19,0.46,-0.30,0.58
4.333,0.26,-0.02,0.33,0.42
4.343,0.30,0.80,0.83,1.19
4.353,0.19,0.46,0.41,0.64
4.363,0.00,0.90,-0.12,0.90
4.373,0.19,0.29,-0.42,0.55
4.383,-0.05,0.24,0.20,0.32
4.393,0.79,-1.64,0.61,1.92
4.403,1.47,-0.18,0.42,1.54
4.413,-0.03,0.28,-0.49,0.56
4.423,0.57,1.90,0.16,1.99
4.433,1.25,1.55,-0.36,2.02
4.443,-2.12,1.22,-0.15,2.45
4.453,1.92,0.52,0.20,2.00
4.463,-0.79,-0.34,-0.88,1.23
4.473,-0.52,0.06,-1.39,1.48
4.483,-2.86,1.52,1.13,3.43
4.493,0.08,0.12,0.62,0.64
4.503,1.90,1.89,1.83,3.24
4.513,-0.10,-1.10,0.16,1.12
4.523,-1.87,0.75,-0.49,2.07
4.533,-0.18,-1.73,-1.40,2.23
4.543,0.79,0.76,0.00,1.10
4.553,0.10,3.23,0.93,3.37
4.563,1.33,2.06,-0.34,2.47
4.573,-1.07,0.89,-0.12,1.40
4.583,-0.56,-1.07,-0.25,1.23
